0	0.119946	-0.0107099
0.01	0.119786	-0.0214103
0.02	0.119518	-0.0320916
0.03	0.119144	-0.0427442
0.04	0.118664	-0.0533587
0.05	0.118077	-0.0639255
0.06	0.117385	-0.0744353
0.07	0.116589	-0.0848787
0.08	0.115688	-0.0952463
0.09	0.114684	-0.105529
0.1	0.113578	-0.115717
0.11	0.11237	-0.125802
0.12	0.111062	-0.135775
0.13	0.109655	-0.145627
0.14	0.10815	-0.155348
0.15	0.106548	-0.164931
0.16	0.104852	-0.174367
0.17	0.103062	-0.183647
0.18	0.101179	-0.192764
0.19	0.0992068	-0.201708
0.2	0.0971458	-0.210472
0.21	0.094998	-0.219048
0.22	0.0927655	-0.227429
0.23	0.0904501	-0.235607
0.24	0.088054	-0.243574
0.25	0.0855793	-0.251324
0.26	0.0830283	-0.25885
0.27	0.0804031	-0.266145
0.28	0.0777062	-0.273202
0.29	0.0749399	-0.280015
0.3	0.0721067	-0.286579
0.31	0.0692092	-0.292886
0.32	0.0662499	-0.298932
0.33	0.0632314	-0.304712
0.34	0.0601565	-0.310219
0.35	0.057028	-0.31545
0.36	0.0538485	-0.320399
0.37	0.0506209	-0.325062
0.38	0.0473482	-0.329434
0.39	0.0440332	-0.333513
0.4	0.0406789	-0.337294
0.41	0.0372883	-0.340774
0.42	0.0338645	-0.34395
0.43	0.0304104	-0.346819
0.44	0.0269291	-0.349378
0.45	0.0234238	-0.351626
0.46	0.0198977	-0.35356
0.47	0.0163537	-0.355178
0.48	0.0127952	-0.356479
0.49	0.00922519	-0.357462
0.5	0.00564699	-0.358125
0.51	0.00206375	-0.358469
0.52	-0.00152133	-0.358494
0.53	-0.00510506	-0.358198
0.54	-0.00868423	-0.357582
0.55	-0.0122556	-0.356648
0.56	-0.0158161	-0.355395
0.57	-0.0193625	-0.353825
0.58	-0.0228916	-0.351939
0.59	-0.0264002	-0.349739
0.6	-0.0298853	-0.347226
0.61	-0.0333437	-0.344404
0.62	-0.0367723	-0.341274
0.63	-0.0401682	-0.33784
0.64	-0.0435281	-0.334104
0.65	-0.0468493	-0.33007
0.66	-0.0501286	-0.325742
0.67	-0.0533631	-0.321123
0.68	-0.0565501	-0.316217
0.69	-0.0596865	-0.311028
0.7	-0.0627697	-0.305563
0.71	-0.0657969	-0.299824
0.72	-0.0687653	-0.293818
0.73	-0.0716724	-0.28755
0.74	-0.0745154	-0.281025
0.75	-0.077292	-0.274249
0.76	-0.0799996	-0.267228
0.77	-0.0826358	-0.259969
0.78	-0.0851982	-0.252478
0.79	-0.0876846	-0.244761
0.8	-0.0900927	-0.236826
0.81	-0.0924204	-0.22868
0.82	-0.0946656	-0.220329
0.83	-0.0968263	-0.211782
0.84	-0.0989006	-0.203046
0.85	-0.100887	-0.194128
0.86	-0.102783	-0.185037
0.87	-0.104587	-0.175782
0.88	-0.106298	-0.166369
0.89	-0.107914	-0.156808
0.9	-0.109433	-0.147106
0.91	-0.110855	-0.137274
0.92	-0.112178	-0.127319
0.93	-0.113401	-0.11725
0.94	-0.114523	-0.107077
0.95	-0.115543	-0.0968078
0.96	-0.116459	-0.0864525
0.97	-0.117271	-0.07602
0.98	-0.117979	-0.0655197
0.99	-0.118582	-0.0549608
1	-0.119078	-0.044353
1.01	-0.119469	-0.0337055
1.02	-0.119752	-0.023028
1.03	-0.119929	-0.0123299
1.04	-0.119999	-0.00162075
1.05	-0.119961	0.00908981
1.06	-0.119817	0.0197922
1.07	-0.119566	0.030477
1.08	-0.119208	0.0411346
1.09	-0.118743	0.0517554
1.1	-0.118173	0.0623301
1.11	-0.117497	0.0728491
1.12	-0.116716	0.0833031
1.13	-0.115831	0.0936828
1.14	-0.114842	0.103979
1.15	-0.113752	0.114182
1.16	-0.112559	0.124283
1.17	-0.111266	0.134274
1.18	-0.109874	0.144144
1.19	-0.108384	0.153886
1.2	-0.106797	0.163491
1.21	-0.105114	0.172949
1.22	-0.103338	0.182254
1.23	-0.10147	0.191395
1.24	-0.099511	0.200366
1.25	-0.0974632	0.209158
1.26	-0.0953285	0.217763
1.27	-0.0931086	0.226174
1.28	-0.0908057	0.234383
1.29	-0.0884217	0.242382
1.3	-0.0859587	0.250166
1.31	-0.0834191	0.257726
1.32	-0.080805	0.265056
1.33	-0.0781188	0.27215
1.34	-0.0753628	0.279
1.35	-0.0725396	0.285602
1.36	-0.0696516	0.291948
1.37	-0.0667015	0.298035
1.38	-0.0636918	0.303855
1.39	-0.0606253	0.309403
1.4	-0.0575047	0.314676
1.41	-0.0543327	0.319668
1.42	-0.0511123	0.324375
1.43	-0.0478462	0.328791
1.44	-0.0445374	0.332915
1.45	-0.0411889	0.336741
1.46	-0.0378036	0.340267
1.47	-0.0343846	0.343489
1.48	-0.0309348	0.346405
1.49	-0.0274575	0.349011
1.5	-0.0239556	0.351306
1.51	-0.0204324	0.353287
1.52	-0.0168909	0.354953
1.53	-0.0133344	0.356302
1.54	-0.00976597	0.357333
1.55	-0.00618881	0.358045
1.56	-0.00260612	0.358438
1.57	0.000978886	0.358511
1.58	0.00456302	0.358263
1.59	0.00814308	0.357696
1.6	0.0117159	0.35681
1.61	0.0152782	0.355605
1.62	0.0188269	0.354083
1.63	0.0223588	0.352244
1.64	0.0258708	0.350092
1.65	0.0293596	0.347626
1.66	0.0328222	0.344851
1.67	0.0362556	0.341768
1.68	0.0396566	0.338379
1.69	0.0430222	0.334689
1.7	0.0463494	0.3307
1.71	0.0496352	0.326416
1.72	0.0528767	0.32184
1.73	0.056071	0.316977
1.74	0.0592153	0.311831
1.75	0.0623067	0.306407
1.76	0.0653425	0.30071
1.77	0.06832	0.294744
1.78	0.0712365	0.288515
1.79	0.0740895	0.282028
1.8	0.0768763	0.27529
1.81	0.0795944	0.268306
1.82	0.0822416	0.261082
1.83	0.0848153	0.253626
1.84	0.0873133	0.245943
1.85	0.0897334	0.23804
1.86	0.0920734	0.229925
1.87	0.0943313	0.221605
1.88	0.0965049	0.213087
1.89	0.0985924	0.204379
1.9	0.100592	0.195489
1.91	0.102502	0.186424
1.92	0.10432	0.177192
1.93	0.106045	0.167803
1.94	0.107675	0.158263
1.95	0.10921	0.148583
1.96	0.110647	0.13877
1.97	0.111985	0.128833
1.98	0.113223	0.11878
1.99	0.11436	0.108622
2	0.115395	0.0983674
2.01	0.116327	0.0880245
2.02	0.117155	0.0776031
2.03	0.117879	0.0671124
2.04	0.118497	0.0565619
2.05	0.11901	0.0459608
2.06	0.119416	0.0353187
2.07	0.119716	0.0246451
2.08	0.119909	0.0139495
2.09	0.119995	0.00324146
2.1	0.119974	-0.00746949
2.11	0.119846	-0.0181738
2.12	0.119611	-0.0288618
2.13	0.119269	-0.0395241
2.14	0.11882	-0.0501512
2.15	0.118266	-0.0607334
2.16	0.117606	-0.0712615
2.17	0.116841	-0.0817259
2.18	0.115971	-0.0921174
2.19	0.114999	-0.102427
2.2	0.113923	-0.112645
2.21	0.112746	-0.122762
2.22	0.111468	-0.13277
2.23	0.110091	-0.142659
2.24	0.108616	-0.152421
2.25	0.107043	-0.162047
2.26	0.105375	-0.171528
2.27	0.103613	-0.180856
2.28	0.101759	-0.190023
2.29	0.0998132	-0.19902
2.3	0.0977787	-0.207839
2.31	0.095657	-0.216473
2.32	0.0934499	-0.224914
2.33	0.0911594	-0.233154
2.34	0.0887875	-0.241186
2.35	0.0863364	-0.249002
2.36	0.0838082	-0.256597
2.37	0.0812052	-0.263962
2.38	0.0785298	-0.271092
2.39	0.0757842	-0.27798
2.4	0.072971	-0.284619
2.41	0.0700927	-0.291005
2.42	0.0671518	-0.297131
2.43	0.0641509	-0.302991
2.44	0.0610928	-0.308581
2.45	0.0579802	-0.313896
2.46	0.0548158	-0.318931
2.47	0.0516025	-0.323681
2.48	0.0483432	-0.328142
2.49	0.0450407	-0.33231
2.5	0.041698	-0.336182
2.51	0.0383181	-0.339753
2.52	0.0349039	-0.343021
2.53	0.0314586	-0.345983
2.54	0.0279853	-0.348637
2.55	0.024487	-0.350979
2.56	0.0209668	-0.353008
2.57	0.0174279	-0.354721
2.58	0.0138734	-0.356118
2.59	0.0103065	-0.357198
2.6	0.0067305	-0.357958
2.61	0.00314844	-0.358399
2.62	-0.000436419	-0.35852
2.63	-0.00402089	-0.358321
2.64	-0.00760178	-0.357802
2.65	-0.0111759	-0.356964
2.66	-0.01474	-0.355808
2.67	-0.018291	-0.354333
2.68	-0.0218256	-0.352543
2.69	-0.0253408	-0.350437
2.7	-0.0288333	-0.348019
2.71	-0.0323001	-0.345291
2.72	-0.0357381	-0.342254
2.73	-0.0391442	-0.338911
2.74	-0.0425153	-0.335267
2.75	-0.0458485	-0.331322
2.76	-0.0491408	-0.327083
2.77	-0.0523892	-0.322551
2.78	-0.0555908	-0.317731
2.79	-0.0587429	-0.312628
2.8	-0.0618425	-0.307246
2.81	-0.0648869	-0.301589
2.82	-0.0678734	-0.295663
2.83	-0.0707993	-0.289474
2.84	-0.073662	-0.283026
2.85	-0.0764589	-0.276325
2.86	-0.0791877	-0.269378
2.87	-0.0818457	-0.26219
2.88	-0.0844307	-0.254769
2.89	-0.0869403	-0.24712
2.9	-0.0893723	-0.23925
2.91	-0.0917246	-0.231167
2.92	-0.093995	-0.222877
2.93	-0.0961815	-0.214389
2.94	-0.0982821	-0.205709
2.95	-0.100295	-0.196845
2.96	-0.102218	-0.187806
2.97	-0.104051	-0.1786
2.98	-0.10579	-0.169233
2.99	-0.107435	-0.159716
3	-0.108984	-0.150056
3.01	-0.110435	-0.140263
3.02	-0.111789	-0.130344
3.03	-0.113042	-0.120308
3.04	-0.114194	-0.110166
3.05	-0.115245	-0.0999249
3.06	-0.116193	-0.0895948
3.07	-0.117037	-0.0791846
3.08	-0.117776	-0.0687039
3.09	-0.11841	-0.0581617
3.1	-0.118939	-0.0475677
3.11	-0.119362	-0.0369312
3.12	-0.119678	-0.0262618
3.13	-0.119887	-0.0155689
3.14	-0.119989	-0.00486211
3.15	-0.119984	0.00584902
3.16	-0.119872	0.0165549
3.17	-0.119653	0.027246
3.18	-0.119327	0.0379129
3.19	-0.118895	0.0485458
3.2	-0.118356	0.0591355
3.21	-0.117712	0.0696723
3.22	-0.116963	0.080147
3.23	-0.11611	0.0905501
3.24	-0.115152	0.100872
3.25	-0.114092	0.111105
3.26	-0.112931	0.121238
3.27	-0.111668	0.131263
3.28	-0.110306	0.14117
3.29	-0.108845	0.150952
3.3	-0.107287	0.160599
3.31	-0.105634	0.170103
3.32	-0.103886	0.179455
3.33	-0.102045	0.188646
3.34	-0.100113	0.19767
3.35	-0.0980922	0.206516
3.36	-0.0959836	0.215179
3.37	-0.0937893	0.223649
3.38	-0.0915112	0.23192
3.39	-0.0891515	0.239984
3.4	-0.0867123	0.247834
3.41	-0.0841956	0.255462
3.42	-0.0816038	0.262863
3.43	-0.0789391	0.270028
3.44	-0.076204	0.276953
3.45	-0.0734009	0.283631
3.46	-0.0705323	0.290055
3.47	-0.0676007	0.296221
3.48	-0.0646087	0.302122
3.49	-0.0615591	0.307753
3.5	-0.0584546	0.31311
3.51	-0.0552979	0.318187
3.52	-0.0520918	0.322981
3.53	-0.0488392	0.327486
3.54	-0.045543	0.331698
3.55	-0.0422062	0.335615
3.56	-0.0388317	0.339232
3.57	-0.0354226	0.342546
3.58	-0.0319818	0.345555
3.59	-0.0285125	0.348255
3.6	-0.0250178	0.350644
3.61	-0.0215007	0.352721
3.62	-0.0179644	0.354482
3.63	-0.0144121	0.355927
3.64	-0.0108469	0.357055
3.65	-0.00727205	0.357864
3.66	-0.0036907	0.358353
3.67	-0.000106057	0.358522
3.68	0.00347868	0.358372
3.69	0.00706031	0.357901
3.7	0.0106356	0.357112
3.71	0.0142015	0.356003
3.72	0.0177546	0.354577
3.73	0.021292	0.352834
3.74	0.0248103	0.350776
3.75	0.0283064	0.348405
3.76	0.0317773	0.345723
3.77	0.0352199	0.342733
3.78	0.038631	0.339437
3.79	0.0420076	0.335837
3.8	0.0453467	0.331938
3.81	0.0486454	0.327743
3.82	0.0519006	0.323255
3.83	0.0551095	0.318479
3.84	0.0582692	0.313418
3.85	0.061377	0.308078
3.86	0.0644299	0.302462
3.87	0.0674253	0.296577
3.88	0.0703605	0.290427
3.89	0.073233	0.284018
3.9	0.0760401	0.277355
3.91	0.0787793	0.270445
3.92	0.0814481	0.263293
3.93	0.0840443	0.255906
3.94	0.0865655	0.248291
3.95	0.0890094	0.240455
3.96	0.0913739	0.232403
3.97	0.0936568	0.224144
3.98	0.0958561	0.215686
3.99	0.0979699	0.207034
4	0.0999962	0.198198
4.01	0.101933	0.189185
4.02	0.103779	0.180003
4.03	0.105533	0.17066
4.04	0.107192	0.161166
4.05	0.108756	0.151527
4.06	0.110222	0.141753
4.07	0.11159	0.131852
4.08	0.112859	0.121834
4.09	0.114027	0.111707
4.1	0.115093	0.10148
4.11	0.116056	0.0911632
4.12	0.116916	0.0807646
4.13	0.117671	0.0702939
4.14	0.118321	0.0597604
4.15	0.118866	0.0491736
4.16	0.119305	0.038543
4.17	0.119637	0.0278779
4.18	0.119862	0.0171879
4.19	0.11998	0.00648265
4.2	0.119992	-0.00422843
4.21	0.119896	-0.0149357
4.22	0.119693	-0.0256297
4.23	0.119383	-0.0363008
4.24	0.118967	-0.0469395
4.25	0.118445	-0.0575363
4.26	0.117817	-0.0680818
4.27	0.117083	-0.0785664
4.28	0.116245	-0.088981
4.29	0.115304	-0.0993161
4.3	0.114259	-0.109563
4.31	0.113113	-0.119711
4.32	0.111866	-0.129753
4.33	0.110518	-0.139679
4.34	0.109072	-0.149481
4.35	0.107529	-0.159149
4.36	0.10589	-0.168674
4.37	0.104156	-0.17805
4.38	0.102329	-0.187266
4.39	0.100411	-0.196315
4.4	0.0984037	-0.205189
4.41	0.0963082	-0.21388
4.42	0.0941267	-0.22238
