2.59	0.0118842	-0.401047
2.6	0.00787373	-0.402107
2.61	0.00385266	-0.40281
2.62	-0.000175442	-0.403154
2.63	-0.00420698	-0.403138
2.64	-0.00823837	-0.402763
2.65	-0.012266	-0.402028
2.66	-0.0162863	-0.400933
2.67	-0.0202956	-0.399479
2.68	-0.0242904	-0.397667
2.69	-0.0282671	-0.395499
2.7	-0.032222	-0.392976
2.71	-0.0361518	-0.3901
2.72	-0.0400528	-0.386873
2.73	-0.0439215	-0.383297
2.74	-0.0477545	-0.379377
2.75	-0.0515483	-0.375114
2.76	-0.0552994	-0.370513
2.77	-0.0590045	-0.365577
2.78	-0.0626603	-0.36031
2.79	-0.0662634	-0.354716
2.8	-0.0698106	-0.348802
2.81	-0.0732986	-0.34257
2.82	-0.0767243	-0.336027
2.83	-0.0800846	-0.329179
2.84	-0.0833763	-0.32203
2.85	-0.0865966	-0.314588
2.86	-0.0897425	-0.306858
2.87	-0.0928111	-0.298847
2.88	-0.0957996	-0.290563
2.89	-0.0987052	-0.282011
2.9	-0.101525	-0.273201
2.91	-0.104257	-0.264138
2.92	-0.106899	-0.254832
2.93	-0.109447	-0.24529
2.94	-0.1119	-0.23552
2.95	-0.114255	-0.225532
2.96	-0.11651	-0.215333
2.97	-0.118664	-0.204933
2.98	-0.120713	-0.194341
2.99	-0.122656	-0.183565
3	-0.124492	-0.172617
3.01	-0.126218	-0.161504
3.02	-0.127833	-0.150238
3.03	-0.129336	-0.138827
3.04	-0.130724	-0.127282
3.05	-0.131997	-0.115613
3.06	-0.133153	-0.103831
3.07	-0.134191	-0.0919453
3.08	-0.135111	-0.079967
3.09	-0.13591	-0.0679066
3.1	-0.136589	-0.0557749
3.11	-0.137147	-0.0435825
3.12	-0.137583	-0.0313404
3.13	-0.137896	-0.0190594
3.14	-0.138087	-0.00675035
3.15	-0.138155	0.00557568
3.16	-0.138099	0.0179077
3.17	-0.13792	0.0302348
3.18	-0.137617	0.0425459
3.19	-0.137192	0.05483
3.2	-0.136644	0.0670761
3.21	-0.135973	0.0792733
3.22	-0.13518	0.0914106
3.23	-0.134266	0.103477
3.24	-0.133231	0.115462
3.25	-0.132077	0.127355
3.26	-0.130803	0.139144
3.27	-0.129412	0.15082
3.28	-0.127903	0.162372
3.29	-0.12628	0.173789
3.3	-0.124542	0.185061
3.31	-0.122691	0.196178
3.32	-0.120729	0.20713
3.33	-0.118658	0.217906
3.34	-0.116479	0.228498
3.35	-0.114194	0.238895
3.36	-0.111805	0.249088
3.37	-0.109314	0.259068
3.38	-0.106724	0.268826
3.39	-0.104035	0.278353
3.4	-0.101252	0.287639
3.41	-0.0983754	0.296677
3.42	-0.0954086	0.305458
3.43	-0.092354	0.313975
3.44	-0.0892143	0.322219
3.45	-0.0859921	0.330182
3.46	-0.0826903	0.337858
3.47	-0.0793117	0.345239
3.48	-0.0758593	0.352319
3.49	-0.0723361	0.35909
3.5	-0.0687452	0.365547
3.51	-0.0650897	0.371683
3.52	-0.0613729	0.377494
3.53	-0.057598	0.382972
3.54	-0.0537682	0.388113
3.55	-0.0498871	0.392913
3.56	-0.045958	0.397366
3.57	-0.0419843	0.401468
3.58	-0.0379696	0.405216
3.59	-0.0339175	0.408605
3.6	-0.0298314	0.411633
3.61	-0.0257151	0.414295
3.62	-0.0215722	0.416591
3.63	-0.0174062	0.418516
3.64	-0.0132211	0.42007
3.65	-0.00902038	0.42125
3.66	-0.00480788	0.422055
3.67	-0.000587326	0.422485
3.68	0.00363752	0.422537
3.69	0.00786289	0.422212
3.7	0.012085	0.421511
3.71	0.0163001	0.420432
3.72	0.0205044	0.418977
3.73	0.0246942	0.417146
3.74	0.0288657	0.414942
3.75	0.0330151	0.412366
3.76	0.0371387	0.409419
3.77	0.0412329	0.406103
3.78	0.045294	0.402423
3.79	0.0493182	0.39838
3.8	0.053302	0.393978
3.81	0.0572418	0.38922
3.82	0.061134	0.38411
3.83	0.0649751	0.378653
3.84	0.0687616	0.372853
3.85	0.0724901	0.366715
3.86	0.0761573	0.360245
3.87	0.0797597	0.353447
3.88	0.0832942	0.346327
3.89	0.0867575	0.338892
3.9	0.0901464	0.331148
3.91	0.0934579	0.323101
3.92	0.0966889	0.314759
3.93	0.0998365	0.306128
3.94	0.102898	0.297216
3.95	0.10587	0.288032
3.96	0.10875	0.278581
3.97	0.111536	0.268874
3.98	0.114225	0.258918
3.99	0.116814	0.248722
4	0.119301	0.238295
4.01	0.121684	0.227646
4.02	0.123961	0.216784
4.03	0.126128	0.205719
4.04	0.128186	0.19446
4.05	0.13013	0.183018
4.06	0.13196	0.171402
4.07	0.133674	0.159623
4.08	0.135271	0.147691
4.09	0.136748	0.135616
4.1	0.138104	0.12341
4.11	0.139338	0.111082
4.12	0.140449	0.0986445
4.13	0.141435	0.0861077
4.14	0.142296	0.0734828
4.15	0.143031	0.060781
4.16	0.143639	0.0480137
4.17	0.144119	0.0351921
4.18	0.144471	0.0223276
4.19	0.144694	0.00943177
4.2	0.144788	-0.00348403
4.21	0.144754	-0.0164083
4.22	0.14459	-0.0293294
4.23	0.144296	-0.0422358
4.24	0.143874	-0.0551161
4.25	0.143323	-0.0679587
4.26	0.142643	-0.0807521
4.27	0.141836	-0.0934848
4.28	0.140901	-0.106145
4.29	0.139839	-0.118723
4.3	0.138652	-0.131205
4.31	0.13734	-0.143582
4.32	0.135904	-0.155841
4.33	0.134346	-0.167972
4.34	0.132666	-0.179964
4.35	0.130866	-0.191806
4.36	0.128948	-0.203488
4.37	0.126913	-0.214998
4.38	0.124764	-0.226327
4.39	0.1225	-0.237463
4.4	0.120126	-0.248398
4.41	0.117642	-0.259121
4.42	0.11505	-0.269622
4.43	0.112354	-0.279892
4.44	0.109555	-0.289921
4.45	0.106656	-0.2997
4.46	0.103659	-0.30922
4.47	0.100567	-0.318473
4.48	0.0973821	-0.32745
4.49	0.0941076	-0.336143
4.5	0.0907462	-0.344543
4.51	0.0873008	-0.352643
4.52	0.0837743	-0.360436
4.53	0.08017	-0.367914
4.54	0.0764908	-0.37507
4.55	0.0727401	-0.381898
4.56	0.0689212	-0.388391
4.57	0.0650373	-0.394543
4.58	0.0610918	-0.400348
4.59	0.0570883	-0.405802
4.6	0.0530303	-0.410897
4.61	0.0489214	-0.415631
4.62	0.044765	-0.419998
4.63	0.0405651	-0.423994
4.64	0.0363251	-0.427615
4.65	0.032049	-0.430857
4.66	0.0277404	-0.433718
4.67	0.0234032	-0.436194
4.68	0.0190413	-0.438283
4.69	0.0146585	-0.439983
4.7	0.0102586	-0.441291
4.71	0.00584571	-0.442207
4.72	0.00142364	-0.442729
4.73	-0.00300365	-0.442856
4.74	-0.00743221	-0.442588
4.75	-0.0118581	-0.441924
4.76	-0.0162773	-0.440866
4.77	-0.020686	-0.439413
4.78	-0.0250801	-0.437567
4.79	-0.0294558	-0.435328
4.8	-0.0338091	-0.432698
4.81	-0.0381361	-0.429681
4.82	-0.0424329	-0.426276
4.83	-0.0466956	-0.422489
4.84	-0.0509205	-0.418321
4.85	-0.0551037	-0.413775
4.86	-0.0592415	-0.408857
4.87	-0.06333	-0.403569
4.88	-0.0673657	-0.397916
4.89	-0.0713449	-0.391902
4.9	-0.0752639	-0.385534
4.91	-0.0791192	-0.378816
4.92	-0.0829074	-0.371753
4.93	-0.0866249	-0.364353
4.94	-0.0902684	-0.35662
4.95	-0.0938347	-0.348563
4.96	-0.0973203	-0.340187
4.97	-0.100722	-0.3315
4.98	-0.104037	-0.322509
4.99	-0.107262	-0.313222
5	-0.110394	-0.303648
5.01	-0.113431	-0.293794
5.02	-0.116369	-0.283668
5.03	-0.119206	-0.273281
5.04	-0.121938	-0.26264
5.05	-0.124565	-0.251756
5.06	-0.127082	-0.240637
5.07	-0.129489	-0.229293
5.08	-0.131782	-0.217735
5.09	-0.133959	-0.205971
5.1	-0.136019	-0.194014
5.11	-0.137959	-0.181872
5.12	-0.139778	-0.169558
5.13	-0.141473	-0.157081
5.14	-0.143044	-0.144453
5.15	-0.144488	-0.131684
5.16	-0.145805	-0.118787
5.17	-0.146993	-0.105772
5.18	-0.148051	-0.0926507
5.19	-0.148977	-0.0794353
5.2	-0.149772	-0.0661371
5.21	-0.150433	-0.0527681
5.22	-0.150961	-0.03934
5.23	-0.151354	-0.0258648
5.24	-0.151613	-0.0123545
5.25	-0.151736	0.00117883
5.26	-0.151725	0.0147232
5.27	-0.151577	0.0282666
5.28	-0.151295	0.0417968
5.29	-0.150877	0.0553018
5.3	-0.150324	0.0687695
5.31	-0.149636	0.0821878
5.32	-0.148814	0.0955447
5.33	-0.147859	0.108828
5.34	-0.14677	0.122027
5.35	-0.14555	0.135128
5.36	-0.144199	0.14812
5.37	-0.142718	0.160991
5.38	-0.141108	0.173731
5.39	-0.13937	0.186327
5.4	-0.137507	0.198767
5.41	-0.13552	0.211041
5.42	-0.133409	0.223138
5.43	-0.131178	0.235047
5.44	-0.128827	0.246756
5.45	-0.12636	0.258255
5.46	-0.123777	0.269535
5.47	-0.121082	0.280583
5.48	-0.118276	0.291391
5.49	-0.115362	0.301949
5.5	-0.112343	0.312247
5.51	-0.10922	0.322275
5.52	-0.105997	0.332024
5.53	-0.102677	0.341486
5.54	-0.0992622	0.350651
5.55	-0.0957557	0.359511
5.56	-0.0921606	0.368059
5.57	-0.08848	0.376285
5.58	-0.0847172	0.384183
5.59	-0.0808753	0.391745
5.6	-0.0769579	0.398964
5.61	-0.0729683	0.405834
5.62	-0.0689099	0.412347
5.63	-0.0647864	0.418498
5.64	-0.0606015	0.424281
5.65	-0.0563586	0.429691
5.66	-0.0520617	0.434722
5.67	-0.0477145	0.439369
5.68	-0.0433208	0.443628
5.69	-0.0388846	0.447495
5.7	-0.0344096	0.450966
5.71	-0.0299	0.454037
5.72	-0.0253596	0.456706
5.73	-0.0207925	0.45897
5.74	-0.0162028	0.460826
5.75	-0.0115946	0.462272
5.76	-0.00697184	0.463307
5.77	-0.00233877	0.463929
5.78	0.00230053	0.464138
5.79	0.00694191	0.463933
5.8	0.0115812	0.463313
5.81	0.0162144	0.462279
5.82	0.0208372	0.460832
5.83	0.0254455	0.458972
5.84	0.0300352	0.456701
5.85	0.0346022	0.45402
5.86	0.0391424	0.450931
5.87	0.0436517	0.447437
5.88	0.0481261	0.443541
5.89	0.0525615	0.439245
5.9	0.0569539	0.434553
5.91	0.0612995	0.429469
5.92	0.0655942	0.423997
5.93	0.0698341	0.418142
5.94	0.0740156	0.411909
5.95	0.0781346	0.405302
5.96	0.0821877	0.398327
5.97	0.0861709	0.390991
5.98	0.0900808	0.383299
5.99	0.0939138	0.375258
6	0.0976664	0.366875
6.01	0.101335	0.358157
6.02	0.104917	0.349112
6.03	0.108408	0.339747
6.04	0.111805	0.33007
6.05	0.115106	0.32009
6.06	0.118307	0.309815
6.07	0.121405	0.299255
6.08	0.124398	0.288418
6.09	0.127282	0.277314
6.1	0.130055	0.265952
6.11	0.132714	0.254343
6.12	0.135258	0.242497
6.13	0.137683	0.230423
6.14	0.139987	0.218133
6.15	0.142168	0.205638
6.16	0.144225	0.192947
6.17	0.146154	0.180073
6.18	0.147955	0.167027
6.19	0.149625	0.15382
6.2	0.151163	0.140464
6.21	0.152568	0.126971
6.22	0.153838	0.113352
6.23	0.154971	0.0996204
6.24	0.155968	0.0857872
6.25	0.156825	0.0718651
6.26	0.157544	0.0578665
6.27	0.158123	0.0438036
6.28	0.158561	0.0296892
6.29	0.158858	0.0155356
6.3	0.159013	0.00135551
6.31	0.159027	-0.0128384
6.32	0.158898	-0.0270336
6.33	0.158628	-0.0412173
6.34	0.158216	-0.0553768
6.35	0.157662	-0.0694996
6.36	0.156967	-0.083573
6.37	0.156131	-0.0975843
6.38	0.155155	-0.111521
6.39	0.15404	-0.125371
6.4	0.152786	-0.139121
6.41	0.151395	-0.152759
6.42	0.149868	-0.166273
6.43	0.148205	-0.17965
6.44	0.146408	-0.192879
6.45	0.14448	-0.205948
6.46	0.14242	-0.218845
6.47	0.140232	-0.231558
6.48	0.137916	-0.244075
6.49	0.135475	-0.256386
6.5	0.132911	-0.268479
6.51	0.130227	-0.280343
6.52	0.127423	-0.291967
6.53	0.124504	-0.303342
6.54	0.12147	-0.314455
6.55	0.118326	-0.325298
6.56	0.115073	-0.33586
6.57	0.111714	-0.346132
6.58	0.108253	-0.356104
6.59	0.104692	-0.365766
6.6	0.101034	-0.375112
6.61	0.0972829	-0.38413
6.62	0.0934416	-0.392814
6.63	0.0895135	-0.401155
6.64	0.0855019	-0.409145
6.65	0.0814105	-0.416777
6.66	0.0772427	-0.424044
6.67	0.0730023	-0.430939
6.68	0.0686929	-0.437455
6.69	0.0643183	-0.443587
6.7	0.0598825	-0.449328
6.71	0.0553892	-0.454674
6.72	0.0508424	-0.459618
6.73	0.0462463	-0.464156
6.74	0.0416047	-0.468284
6.75	0.0369219	-0.471998
6.76	0.0322019	-0.475294
6.77	0.027449	-0.478168
6.78	0.0226673	-0.480618
6.79	0.0178611	-0.482642
6.8	0.0130347	-0.484236
6.81	0.00819232	-0.485399
6.82	0.00333832	-0.486131
6.83	-0.00152298	-0.486429
6.84	-0.00638727	-0.486293
6.85	-0.0112502	-0.485723
6.86	-0.0161074	-0.484718
6.87	-0.0209546	-0.483281
6.88	-0.0257874	-0.48141
6.89	-0.0306015	-0.479108
6.9	-0.0353926	-0.476377
6.91	-0.0401564	-0.473217
6.92	-0.0448885	-0.469633
6.93	-0.0495849	-0.465626
6.94	-0.0542411	-0.4612
6.95	-0.0588531	-0.456358
6.96	-0.0634167	-0.451105
6.97	-0.0679278	-0.445444
6.98	-0.0723822	-0.439381
6.99	-0.076776	-0.43292
7	-0.0811052	-0.426066
7.01	-0.0853659	-0.418827
7.02	-0.0895541	-0.411207
7.03	-0.0936662	-0.403213
7.04	-0.0976983	-0.394852
7.05	-0.101647	-0.386131
7.06	-0.105508	-0.377058
7.07	-0.109279	-0.36764
7.08	-0.112955	-0.357885
7.09	-0.116534	-0.347803
7.1	-0.120012	-0.337401
7.11	-0.123386	-0.326688
7.12	-0.126653	-0.315674
7.13	-0.12981	-0.304369
7.14	-0.132853	-0.292782
7.15	-0.135781	-0.280923
7.16	-0.13859	-0.268803
7.17	-0.141278	-0.256432
7.18	-0.143843	-0.243821
7.19	-0.146281	-0.230981
7.2	-0.148591	-0.217923
7.21	-0.15077	-0.20466
7.22	-0.152817	-0.191202
7.23	-0.154729	-0.177561
7.24	-0.156504	-0.163749
7.25	-0.158142	-0.149779
7.26	-0.159639	-0.135663
7.27	-0.160996	-0.121413
7.28	-0.16221	-0.107042
7.29	-0.163281	-0.0925631
7.3	-0.164206	-0.0779882
7.31	-0.164986	-0.0633307
7.32	-0.165619	-0.0486035
7.33	-0.166106	-0.0338199
7.34	-0.166444	-0.0189928
7.35	-0.166634	-0.0041356
7.36	-0.166675	0.0107386
7.37	-0.166568	0.0256165
7.38	-0.166311	0.0404847
7.39	-0.165907	0.0553302
7.4	-0.165353	0.0701394
7.41	-0.164652	0.0848993
7.42	-0.163803	0.0995966
7.43	-0.162807	0.114218
7.44	-0.161665	0.128751
7.45	-0.160377	0.143181
7.46	-0.158945	0.157497
7.47	-0.15737	0.171685
7.48	-0.155654	0.185732
7.49	-0.153796	0.199626
7.5	-0.1518	0.213355
7.51	-0.149667	0.226905
7.52	-0.147397	0.240264
7.53	-0.144995	0.253422
7.54	-0.142461	0.266364
7.55	-0.139797	0.279081
7.56	-0.137006	0.291559
7.57	-0.134091	0.303789
7.58	-0.131053	0.315758
7.59	-0.127895	0.327456
7.6	-0.124621	0.338873
7.61	-0.121232	0.349996
7.62	-0.117732	0.360818
7.63	-0.114124	0.371327
7.64	-0.11041	0.381514
7.65	-0.106595	0.39137
7.66	-0.102682	0.400885
7.67	-0.0986727	0.41005
7.68	-0.0945722	0.418858
7.69	-0.0903836	0.4273
7.7	-0.0861106	0.435368
7.71	-0.0817569	0.443054
7.72	-0.0773264	0.450352
7.73	-0.0728229	0.457254
7.74	-0.0682503	0.463755
7.75	-0.0636128	0.469847
7.76	-0.0589143	0.475525
7.77	-0.0541591	0.480784
7.78	-0.0493512	0.485618
7.79	-0.044495	0.490024
7.8	-0.0395948	0.493995
7.81	-0.0346549	0.49753
7.82	-0.0296796	0.500623
7.83	-0.0246733	0.503272
7.84	-0.0196406	0.505475
7.85	-0.0145858	0.507228
7.86	-0.00951357	0.50853
7.87	-0.00442827	0.509379
7.88	0.000665524	0.509774
7.89	0.00576327	0.509715
7.9	0.0108604	0.509201
7.91	0.0159524	0.508231
7.92	0.0210347	0.506807
7.93	0.0261028	0.50493
7.94	0.0311521	0.5026
7.95	0.0361781	0.499819
7.96	0.0411763	0.49659
7.97	0.0461422	0.492914
7.98	0.0510713	0.488795
7.99	0.0559593	0.484236
8	0.0608016	0.479241
8.01	0.0655941	0.473814
8.02	0.0703322	0.467959
8.03	0.0750118	0.461681
8.04	0.0796286	0.454985
8.05	0.0841784	0.447877
8.06	0.0886572	0.440363
8.07	0.0930609	0.432449
8.08	0.0973853	0.424143
8.09	0.101627	0.41545
8.1	0.105781	0.406378
8.11	0.109845	0.396936
8.12	0.113814	0.387131
8.13	0.117686	0.376971
8.14	0.121455	0.366467
8.15	0.12512	0.355625
8.16	0.128676	0.344456
8.17	0.132121	0.33297
8.18	0.135451	0.321177
8.19	0.138662	0.309086
8.2	0.141753	0.296709
8.21	0.14472	0.284056
8.22	0.147561	0.271137
8.23	0.150272	0.257966
8.24	0.152852	0.244552
8.25	0.155297	0.230908
8.26	0.157607	0.217046
8.27	0.159777	0.202977
8.28	0.161807	0.188715
8.29	0.163694	0.174272
8.3	0.165437	0.15966
8.31	0.167033	0.144893
8.32	0.168482	0.129983
8.33	0.169782	0.114944
8.34	0.170931	0.0997886
8.35	0.171929	0.0845308
8.36	0.172775	0.0691839
8.37	0.173466	0.0537615
8.38	0.174004	0.0382774
8.39	0.174387	0.0227454
8.4	0.174614	0.0071791
8.41	0.174686	-0.00840746
8.42	0.174602	-0.0240004
8.43	0.174362	-0.0395859
8.44	0.173966	-0.0551499
8.45	0.173415	-0.0706786
8.46	0.172708	-0.0861581
8.47	0.171846	-0.101574
8.48	0.170831	-0.116914
8.49	0.169661	-0.132163
8.5	0.16834	-0.147307
8.51	0.166867	-0.162334
8.52	0.165243	-0.177229
8.53	0.163471	-0.191979
8.54	0.161551	-0.206571
8.55	0.159486	-0.220991
8.56	0.157276	-0.235227
8.57	0.154923	-0.249266
8.58	0.152431	-0.263095
8.59	0.1498	-0.276701
8.6	0.147033	-0.290073
8.61	0.144132	-0.303198
8.62	0.1411	-0.316063
8.63	0.137939	-0.328658
8.64	0.134653	-0.340971
8.65	0.131243	-0.352991
8.66	0.127713	-0.364706
8.67	0.124066	-0.376106
8.68	0.120305	-0.38718
8.69	0.116433	-0.397919
8.7	0.112454	-0.408312
8.71	0.108371	-0.41835
8.72	0.104188	-0.428024
8.73	0.0999073	-0.437324
8.74	0.0955341	-0.446242
8.75	0.0910716	-0.454769
8.76	0.0865239	-0.462899
8.77	0.081895	-0.470622
8.78	0.0771887	-0.477932
8.79	0.0724094	-0.484822
8.8	0.0675612	-0.491286
8.81	0.0626483	-0.497316
8.82	0.0576752	-0.502909
8.83	0.0526461	-0.508057
8.84	0.0475655	-0.512756
8.85	0.042438	-0.517002
8.86	0.0372679	-0.52079
8.87	0.03206	-0.524117
8.88	0.0268189	-0.526978
8.89	0.0215491	-0.529372
8.9	0.0162554	-0.531296
8.91	0.0109424	-0.532747
8.92	0.00561494	-0.533724
8.93	0.0002777	-0.534225
8.94	-0.00506455	-0.53425
8.95	-0.010407	-0.533798
8.96	-0.015745	-0.532869
8.97	-0.0210737	-0.531463
8.98	-0.0263883	-0.529582
